,Pulse,Op.Cam,Time,Exp.Cam,Disruption,Comments,Measured speed,Comments_personal,Initial_pos,Zone,Unnamed: 11
2040,99607,KLDT-O5WB,52.96,KLDT-E5WD,52.946,"Lots of UFOs seen in the main chamber during disruption, seen also by KLDT-E5WE camera and very slightly by operational camera.",,,,,
2041,99599,KLDT-O5WB,41.45,KLDT-E5WD,0,"Continuous stream of UFOs above the divertor after the X-point formation until approximately 42.1 s, likely due to debris released by the disruption of the preceding pulse",,,,,
2042,99567,KLDT-O5WB,64.875,KLDT-E5WD,0,UFO(s) in divertor,,,,,
2043,99543,KLDT-O5WB,47.2442,KLDT-E5WE,0,At the divertor,,,,,
2044,99542,KLDT-O5WB,52.1933,KLDT-E5WE,0,Small UFOs at the inner wall,,,,,
2045,99542,KLDT-O5WB,47.4083,KLDT-E5WE,0,Between 47.4083s to 47.9 small UFOs at the divertor,,,,,
2046,99516,KLDT-O5WB,42.2,KLDT-E5WD,0,"Spray over several frames. This is the same event as logged on the Ops Cam, but for some reason it appears 100 ms earlier.",,,,,
2047,99516,KLDT-O5WB,41.7375,KLDT-E5WD,0,UFO on frames 217-8. Not visible on Protection camera.,,,,,
2048,99513,KLDT-O5WB,50.8875,KLDT-E5WD,51.659,Something seems to drop at the top of the LH (but it is not seen in any other cam),0,It simply appears. There is another one at 50.2,"(114, 139)",,
2049,99457,KLDT-O5WB,49.4191,KLDT-E5WE,0,Cleaning pulse,,,,,
2050,99457,KLDT-O5WB,49.3446,KLDT-E5WE,0,Cleaning pulse,,,,,
2051,99457,KLDT-O5WB,49.116,KLDT-E5WE,0,Cleaning pulse,,,,,
2052,99422,KLDT-O5WB,41.7,KLDT-E5WD,52.332,"Strong UFO activity seen throughout the pulse with the Be II filter with two especially active spells during 41.7-43.6 s and
47.1-49.4 s",,,,,
2053,99409,KLDT-O5WB,47,KLDT-E5WD,0,Less number of UFOs from the divertor and more mid-plane,,,,,
2054,99405,KLDT-O5WB,47,KLDT-E5WD,56.442,Still there.. Not really much difference with other pulses,,,,,
2055,99400,KLDT-O5WB,47,KLDT-E5WD,0,"Same as before, starting time has changed because the heating time starting time has changed",,,,,
2056,99399,KLDT-O5WB,50.51,KLDT-E5WD,59.326,Starting from frame 920. Nothing found by DC Ivor,,,,,
2057,99398,KLDT-O5WB,50.51,KLDT-E5WD,59.177,Similar to previous pulse. Starting frame: 920,,,,,
2058,99397,KLDT-O5WB,50.51,KLDT-E5WD,58.559,"Lots of UFOs from potentially the inner strike point, DC did not find anything special. Frames:920-1151",,,,,
2059,99390,KLDT-O5WB,59.424,KLDT-E5WC,59.298,Fast UFO shooting up,,,,,
2060,99378,KLDT-O5WB,59.44,KLDT-E5WC,58.751,2 UFO coming from the top. Visible also on KLDT-P5WA at 59.48s.,,,,,
2061,99367,KLDT-O5WB,40.068,KLDT-E5WE,0,"A couple of teeny UFOs from somewhere in the lower part of the machine, visible on fast camera.",,,,,
2062,99358,KLDT-O5WB,53.175,KLDT-E5WD,0,The same spot is very visible on the experimental cameras.,,,,,
2063,99351,KLDT-O5WB,51.9625,KLDT-E5WD,0,UFO from inner wall,,,,,
2064,99343,KLDT-O5WB,50.732,KLDT-E5WC,0,"UFo from top, possibly iron based on spectroscopy",,,,,
2065,99341,KLDT-O5WB,47.675,KLDT-E5WC,0,ufo from divertor,,,,,
2066,99341,KLDT-O5WB,56.8375,KLDT-E5WC,0,ufo from divertor,,,,,
2067,99339,KLDT-O5WB,44.6875,KLDT-E5WD,0,UFOs coming from divertor,,,,,
2068,99331,KLDT-O5WB,41.46,KLDT-E5WD,0,Small UFOs on the divertor lasting several frames.,,,,,
2069,99226,KLDT-O5WB,57.469,KLDT-E5WE,0,A number of small blue and white glowing rats can be seen running along the railway tracks on the inboard side.,,,,,
2070,99205,KLDT-O5WB,48.76,KLDT-E5WD,48.945,UFOs.No clear from spettroscopy if this is berillium.,908,I assume it is the same UFO,"(198, 346)",,
2071,98548,KLDT-O5WB,51.316,KLDT-E5WB,0,,,,,,
2072,98143,KLDT-O5WB,41.246,KLDT-E5WE,0,UFO from BEION during breakdown. Bright flash on visible cameras and breaks into multiple pieces.,,,,,
2073,97823,KLDT-O5WB,42.05,KLDT-E5WD,0,"Almost continuous stream of UFOs flying toroidally above the divertor for roughly 1.5 s, ending with a big one bouncing off from the outer divertor and splitting in several pieces at 43.46 s; last one also seen by KLDT-O5WB and faintly by KLDT-P5WA",,,,,
2074,97767,KLDT-O5WB,42.45,KLDT-E5WD,0,"A large continuous fleet of UFOs seen flying toroidally above the divertor with the Be II filter, possibly arising from impact on top part of tile 1 which flashes before the UFOs appear (SL suspected deposition of loose dust after several disruptions of the day); also seen by KLDT-O5WB, KL11-P1DB and KLDT-P5TB; another similarish shower of UFOs seen after 45.85 s;",,,,,
2075,97717,KLDT-O5WB,47.186,KLDT-E5WC,0,The same UFO traveling from the right bottom to the outer divertor and then towards the inner wall from 47.18 to 47.28 secs (seeing on KLDT-O5WB at 47.292 secs),,,,,
2076,97510,KLDT-O5WB,51.51,KLDT-E5WD,0,Several UFOs during the whole pulse. This one looks like on the NPL 3B,,,,,
2077,97501,KLDT-O5WB,49.3,KLDT-E5WC,49.054,"Very large number of raining UFOs after disruption starting around 49,3s",,,,,
2078,97487,KLDT-O5WB,50.35,KLDT-E5WD,50.417,"A spot appears in experimental camera (Be II filter) near top of machine for two frames, about 60 ms before disruption.",1082,"Could not find the spot, but tracked two other UFOs (see below); this one at t = 49.65","(115, 26)",,
2079,97487,KLDT-O5WB,50.35,KLDT-E5WD,50.417,"A spot appears in experimental camera (Be II filter) near top of machine for two frames, about 60 ms before disruption.",663,,"(99, 46)",,
2080,97465,KLDT-O5WB,42,KLDT-E5WD,0,"UFOs from the inner divertor (probably departing from tile#3) @42, @42.7, @43.025, and @47.2625.",,,,,
2081,97412,KLDT-O5WB,40.9625,KLDT-E5WD,0,UFOs close to the inner wall. It lasts for several frames. Also less visible in KLDT-O5WD.,,,,,
2082,97409,KLDT-O5WB,44.6125,KLDT-E5WD,0,Small UFOs near RFB. It reappears @44.67.,,,,,
2083,97409,KLDT-O5WB,46.1125,KLDT-E5WD,0,Small UFOs near UDP. You can see it moving around.,,,,,
2084,97314,KLDT-O5WB,54.3625,KLDT-E5WD,0,They last several frames with scattering from the wall. Also seen on KLDT-O5WB @54.40,,,,,
2085,96985,KLDT-O5WB,58.1125,KLDT-E5WD,57.991,UFO shower for one frame during disruption,,,,,
2086,96984,KLDT-O5WB,58.2125,KLDT-E5WD,58.073,UFOs throughout vessel during disruption,,,,,
2087,96983,KLDT-O5WB,59.8125,KLDT-E5WD,0,Sparks seen during disruption on visible and IR cameras,,,,,
2088,96953,KLDT-O5WB,55.55,KLDT-E5WD,0,Lots of UFO's seen flying around the vessel at the end of the pulse,,,,,
2089,96944,KLDT-O5WB,54.47,KLDT-E5WD,0,Titanium,,,,,
2090,96939,KLDT-O5WB,49.3,KLDT-E5WD,0,Lots of UFOs around the divertor. Not seen on protection cameras.,,,,,
2091,96939,KLDT-O5WB,49.5873,KLDT-E5WE,0,Small UFOs. Also at 49.70080 (Wall) and at 49.75530 (Flying from divertor),,,,,
2092,96902,KLDT-O5WB,56.935,KLDT-E5WC,56.326,two small ufos circling the vessel after disruption,,,,,
2093,96878,KLDT-O5WB,50.978,KLDT-E5WC,50.952,Single small blob seen falling from the top (play video from this time).,,,,,
2094,96865,KLDT-O5WB,51.3,KLDT-E5WC,50.998,UFO flying from the outer wall 51.3-51.32s,,,,,
2095,96860,KLDT-O5WB,49.25,KLDT-E5WC,49.065,"Little flying UFOs from the top (UDP, Sausages??). They last until 49.9 seconds.",,,,,
2096,96799,KLDT-O5WB,50.455,KLDT-E5WC,50.986,"Slow-moving UFO of unknown origin right in front of mirror box, BEFORE disruption.",6082,Two UFOs falling down at nearly the same speed. Noted the position of the second one.,"(68, 12)",,
2097,96788,KLDT-O5WB,50.42,KLDT-E5WC,50.075,Still some UFOs from 4B but fewer than in 96782. UFOs also seen in KL7E8WB.,,,,,
2098,96777,KLDT-O5WB,47.0074,KLDT-E5WE,0,"Bits coming off limiter 4D again, also seen by op cam.",,,,,
2099,96559,KLDT-O5WB,41.7125,KLDT-E5WD,0,Lots of Be bits flying around early in the pulse.,,,,,
2100,96361,KLDT-O5WB,54.85,KLDT-E5WD,56.096,Apparently material coming out of the lower corner of ILA --> Be signal in spectroscopy observed as well,0,Some bright spots but def. No movement?,,,
2101,96341,KLDT-O5WB,48.94132,KLDT-E5WD,0,Ufo from inner wall next to IWGL,,,,,
2102,96341,KLDT-O5WB,47.53964,KLDT-E5WD,0,UFO from wOPL,,,,,
2103,96341,KLDT-O5WB,47.49963,KLDT-E5WD,0,UFO just above ICRH,,,,,
2104,96341,KLDT-O5WB,46.97947,KLDT-E5WD,0,UFO from nPL,,,,,
2105,96225,KLDT-O5WB,43.125,KLDT-E5WD,0,Lots of UFOs at the end of the pulse. Lots of UFOS also seen on KLDT-O5WB.,,,,,
2106,96205,KLDT-O5WB,46.925,KLDT-E5WD,0,Lot of UFOs flying around the main chamber,,,,,
2107,96204,KLDT-O5WB,46.9375,KLDT-E5WD,0,Lot os UFOs in main chamber spinning around,,,,,
2108,96180,KLDT-O5WB,46.0375,KLDT-E5WD,46.825,"UFOs in the divertor region, seen also on KL11-P1DB.",,,,,
2109,96172,KLDT-O5WB,47.55,KLDT-E5WD,55.344,UFO,,,,,
2110,96000,KLDT-O5WB,51.71,KLDT-E5WD,51.671,Record NBI 31.4 MW. Disruption released a lot of parcticles from the divertor Tile 7,,,,,
2111,95495,KLDT-O5WB,58.95,KLDT-E5WD,58.941,Very large plume of Be particles from the inner wall during disruption.,,,,,
2112,95162,KLDT-O5WB,57.525,KLDT-E5WD,57.521,Same again - fireworks on both inner and outer wall in Be-II,,,,,
2113,95161,KLDT-O5WB,57.05,KLDT-E5WD,56.94,Spectacular views in experimental camera with Be-II filter. Nothing to be seen on protection cameras.,,,,,
2114,94913,KLDT-O5WB,56.389,KLDT-E5WC,0,A lot of UFOs!,,,,,
2115,94611,KLDT-O5WB,48.519,KLDT-E5WD,0,,,,,,
2116,94608,KLDT-O5WB,47.6673,KLDT-E5WD,47.656,Pedro was able to spot this (his credit),,,,,
2117,94606,KLDT-O5WB,53.1616,KLDT-E5WD,0,,,,,,
2118,94606,KLDT-O5WB,50.3163,KLDT-E5WE,0,,,,,,
2119,93714,KLDT-O5WB,52.668,KLDT-E5WE,0,Series of UFOs possibly from outer limiters - largest one spectacularly explodes! Also seen on KLDT- O5WB.,,,,,
2120,93532,KLDT-O5WB,50.522,KLDT-E5WD,0,UFO also visible here,,,,,
2121,104513,KLDT-O5WB,42.7,KLDT-E5WD,0,Several UFO's observed over ~3 seconds at the start of the pulse. Not visible with the protection camera.,,,,,
2122,104314,KLDT-O5WB,41.04429,KLDT-E5WE,0,Nifty UFO that splits into 3 parts.,,,,,
2123,103802,KLDT-O5WB,55.722,KLDT-E5WC,55.807,Ti UFO (over a few frames) that may have induced the disruption because the plasma was very close to the density limit.,1131,Quickly grows but does not move a lot,"(170, 69)",,
2124,103431,KLDT-O5WB,62.0625,KLDT-E5WD,62.045,UFOs at the inner wall guard limiter,,,,,
2125,103138,KLDT-O5WB,48.16142,KLDT-E5WC,48.032,Observed UFOS on the outer wall guard limiter and travelling towards the divertor region,,,,,
2126,103137,KLDT-O5WB,48.17309,KLDT-E5WC,48.036,"Starting 48.17309s UFOs are seen falling from the Upper Dump Plates, moving across the plasma from the outer wall gaurd limiter, also travelling around the inner wall guard limiter.",,,,,
2127,102980,KLDT-O5WB,62.35,KLDT-E5WD,0,UFOs towards end of pulse,,,,,
2128,102879,KLDT-O5WB,47.9852,KLDT-E5WE,47.985,UFOs seem to travel from limiters towards plasma at beginning of disruption,9013,"Massive cloud, only visible in the fast camera","(29, 75)",,
